favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,WVDE Twitbot,All schools in #Kanawha Co on a 2-hr delay Tue 1/3/12 due to Icy Road Conditions code C,,False,Tue Jan 03 01:39:29 +0000 2012,35,154013984155115520
5,WVDE Twitbot,Big Elm Elementary School in #Harrison Co closing 1 hr early Thu 3/31/16 due to water main break,,False,Thu Mar 31 17:44:41 +0000 2016,2,715595687619072000
23,WVDE Twitbot,All schools in #Barbour Co on a 2-hr delay Fri 12/16/16,,False,Thu Dec 15 21:12:39 +0000 2016,22,809506479392886785
0,WVDE Twitbot,Ravenswood Grade School in #Jackson Co closed Thu 1/10/13 due to No Heat/Gas Lkine Repairs code B,,False,Wed Jan 09 21:34:19 +0000 2013,2,289122958939652099
22,WVDE Twitbot,All schools in #Mineral Co closed Fri 3/6/15 due to inclement weather,,False,Thu Mar 05 23:15:34 +0000 2015,59,573622911581421569
10,WVDE Twitbot,"Near Sophia Soak Creek in #Raleigh Co: Bus 48, Pemberton Road students can meet the bus at the top of the hill at 7:35 for elementary.",,False,Thu Jan 05 12:10:32 +0000 2017,0,816980198235246592
2,WVDE Twitbot,Near Oak Hill in #Fayette Co: Bus #1080 will be running 20 minutes late for the high school/middle school run,,False,Fri Feb 03 11:17:01 +0000 2017,2,827475978339368960
0,WVDE Twitbot,1/2 Greenbrier: Seneca Trail Christian Academy on a 2-hr delay Tue 2/21/12,,False,Tue Feb 21 00:50:07 +0000 2012,0,171758565781016576
27,WVDE Twitbot,All schools in #Lewis Co on a 2-hr delay Thu 2/11/16,,False,Thu Feb 11 02:20:14 +0000 2016,14,697606037361266689
6,WVDE Twitbot,All schools in #Grant Co closed Tue 3/4/14 due to inclement weather,,False,Tue Mar 04 01:41:10 +0000 2014,5,440663208421253120
1,WVDE Twitbot,Springfield-Green Spring Elementary School in #Hampshire Co closed Mon 1/9/17 due to water issues,,False,Mon Jan 09 11:10:03 +0000 2017,1,818414528090271745
34,WVDE Twitbot,All schools in #Boone Co closed Wed 1/27/16 All 240 and 261 employees should report.,,False,Tue Jan 26 21:44:41 +0000 2016,16,692100873871294464
8,WVDE Twitbot,All schools in #Wayne Co on a 2-hr delay Wed 1/22/14 due to Inclement Weather,,False,Tue Jan 21 21:59:17 +0000 2014,18,425749468290375680
1,WVDE Twitbot,UPDATE: Greenbrier: Greenbrier Episcopal School now closed Tue 12/10/13 due to icy road conditions and snow,,False,Tue Dec 10 13:33:52 +0000 2013,3,410401985159245825
3,WVDE Twitbot,UPDATE: West Milford Elementary School in #Harrison Co now closed Tue 2/24/15 due to no power,,False,Tue Feb 24 14:43:43 +0000 2015,0,570232611764895745
19,WVDE Twitbot,All schools in #Hampshire Co closed Mon 1/26/15,,False,Mon Jan 26 09:55:37 +0000 2015,22,559650861878902784
8,WVDE Twitbot,All schools in #Marshall Co on a 2-hr delay Mon 2/5/18,,False,Mon Feb 05 10:05:32 +0000 2018,5,960454333845463040
3,WVDE Twitbot,"Near Liberty in #Raleigh Co: Bus 64, bus running 30 minutes late for high/middle school.",,False,Wed Jan 04 11:07:55 +0000 2017,0,816602051635449856
1,WVDE Twitbot,At 09:52am on Wed: New bus announcements posted for #Raleigh Co at http://t.co/yZWjhAZLJ1,,False,Wed Mar 04 14:52:23 +0000 2015,0,573133895102799874
3,WVDE Twitbot,UPDATE: All schools in #Doddridge Co now closed Mon 2/3/14 due to snow and hazardous road condtions Staff is not required to report.,,False,Mon Feb 03 10:04:16 +0000 2014,5,430280567167275008
2,WVDE Twitbot,"Near Bradley Elementary in #Raleigh Co: Bus 79, running 20 minutes late for elementary.",,False,Tue Apr 14 11:43:45 +0000 2015,1,587944326715600896
22,WVDE Twitbot,All schools in #Preston Co closed Mon 1/25/16 due to winter weather conditions All employees do not report.,,False,Sun Jan 24 18:54:17 +0000 2016,20,691333216796594176
0,WVDE Twitbot,At 05:30am on Fri: New bus announcements posted for #Preston Co at http://t.co/So4wajeCpI,,False,Fri Feb 21 10:32:16 +0000 2014,0,436810595724439553
2,WVDE Twitbot,Greenbrier: Seneca Trail Christian Academy on a 2-hr delay Mon 12/9/13,,False,Sun Dec 08 21:37:49 +0000 2013,5,409798997482545152
3,WVDE Twitbot,All schools in #Pocahontas Co on a 2-hr delay Fri 3/7/14,,False,Fri Mar 07 09:40:33 +0000 2014,1,441871014121598976
0,WVDE Twitbot,Dunlow Elementary School in #Wayne Co closed Wed 3/7/12 due to Storm Damage in Area,,False,Tue Mar 06 22:46:36 +0000 2012,0,177163297789976577
7,WVDE Twitbot,All schools in #Calhoun Co closed Thu 3/5/15 code red,,False,Thu Mar 05 01:35:32 +0000 2015,6,573295747396968448
24,WVDE Twitbot,All schools in #Raleigh Co closed Thu 2/12/15 due to the threat of weather conditions,,False,Thu Feb 12 09:39:50 +0000 2015,64,565807482124390400
16,WVDE Twitbot,All schools in #Hardy Co on a 2-hr delay Wed 1/13/16,,False,Wed Jan 13 10:11:23 +0000 2016,16,687215357187244032
1,WVDE Twitbot,Crum Elementary School in #Wayne Co closed Mon 3/9/15 due to NO WATER,,False,Mon Mar 09 00:41:19 +0000 2015,0,574731656638103552
4,WVDE Twitbot,All schools in #Barbour Co on a 2-hr delay Tue 2/25/14,,False,Tue Feb 25 09:40:12 +0000 2014,2,438247046890680321
0,WVDE Twitbot,UPDATE: Huntington Middle School in #Cabell Co now closed Fri 11/1/13 due to Power Outages,,False,Fri Nov 01 10:21:02 +0000 2013,0,396220328956805120
10,WVDE Twitbot,All schools in #Tucker Co on a 2-hr delay Mon 2/23/15,,False,Mon Feb 23 01:28:16 +0000 2015,9,569670040825556992
9,WVDE Twitbot,Hacker Valley Elementary School in #Webster Co closed Thu 3/2/17 due to Power Outage,,False,Thu Mar 02 01:50:30 +0000 2017,3,837117881628438528
3,WVDE Twitbot,"Near Independence in #Raleigh Co: Bus 69, Tank Hill students can meet at the One Stop at 6:50 for high/middle and 7:30 for elementary.",,False,Fri Jan 27 11:32:50 +0000 2017,1,824943242592522242
23,WVDE Twitbot,All schools in #Harrison Co closed Thu 1/23/14,,False,Wed Jan 22 20:55:21 +0000 2014,103,426095766357020672
57,WVDE Twitbot,UPDATE: All schools in #Monongalia Co now closed Tue 2/17/15,,False,Tue Feb 17 01:55:20 +0000 2015,107,567502527311400961
9,WVDE Twitbot,All schools in #Summers Co on a 3-hr delay Tue 1/9/18 Staff to report on a 2 hour delay schedule.,,False,Tue Jan 09 02:38:13 +0000 2018,0,950557291492847616
39,WVDE Twitbot,All schools in #Jefferson Co on a 2-hr delay Wed 1/7/15 due to weather,,False,Wed Jan 07 01:51:52 +0000 2015,54,552643751987118080
4,WVDE Twitbot,UPDATE: All schools in #Pendleton Co now closed Fri 2/22/13,,False,Fri Feb 22 12:07:08 +0000 2013,1,304925287630635008
0,WVDE Twitbot,UPDATE: All schools in #Clay Co now closed Fri 11/2/12 due to Power Outage code A,,False,Thu Nov 01 19:14:57 +0000 2012,8,264083121941647360
2,WVDE Twitbot,1/2 UPDATE: All schools in #Boone Co now closed Fri 2/1/13 due to the condition of the roadways,,False,Fri Feb 01 10:18:19 +0000 2013,8,297287759821938688
3,WVDE Twitbot,All schools in #Mercer Co on a 2-hr delay Mon 1/8/18 due to inclement weather conditions,,False,Mon Jan 08 00:15:19 +0000 2018,1,950158943350902784
0,WVDE Twitbot,Richmond Elementary School in #Kanawha Co on a 2-hr delay Fri 2/14/14 code C,,False,Fri Feb 14 01:49:27 +0000 2014,1,434142309672697856
178,WVDE Twitbot,UPDATE: All schools in #Wood Co now closed Mon 1/8/18 due to inclement weather Employees will operate on a CODE A,,False,Mon Jan 08 01:39:43 +0000 2018,121,950180180093521920
7,WVDE Twitbot,UPDATE: All schools in #Pocahontas Co now closed Thu 2/26/15 due to Inclement weather,,False,Thu Feb 26 11:53:26 +0000 2015,5,570914534300508160
36,WVDE Twitbot,All schools in #Roane Co closed Thu 2/19/15 due to extreme cold,,False,Wed Feb 18 22:08:48 +0000 2015,10,568170292352294912
13,WVDE Twitbot,UPDATE: All schools in #Pleasants Co now closed Mon 2/10/14,,False,Mon Feb 10 12:07:11 +0000 2014,10,432848217458237440
3,WVDE Twitbot,All schools in #Preston Co on a 2-hr delay Tue 11/18/14 due to winter weather conditions,,False,Tue Nov 18 09:45:06 +0000 2014,3,534643450256584705
5,WVDE Twitbot,Kanawha: Cross Lanes Christian School on a 2-hr delay Wed 1/29/14 due to wintery conditions,,False,Tue Jan 28 21:28:17 +0000 2014,2,428278380627116032
0,WVDE Twitbot,Hugh Dingess Elementary School in #Logan Co on a 2-hr delay Thu 1/9/14,,False,Wed Jan 08 23:18:46 +0000 2014,0,421058425812832256
3,WVDE Twitbot,All schools in #Clay Co on a 2-hr delay Thu 1/24/13 due to Weather conditions,,False,Thu Jan 24 10:14:00 +0000 2013,3,294387569024700416
10,WVDE Twitbot,At 04:09pm on Wed: New bus announcements posted for #Doddridge Co at https://t.co/OUyA8LLWcF,,False,Wed Feb 10 21:09:03 +0000 2016,1,697527723946684416
7,WVDE Twitbot,Sherman High School in #Boone Co closed Fri 1/31/14 due to a power outage,,False,Fri Jan 31 11:21:42 +0000 2014,6,429212893783924737
4,WVDE Twitbot,All schools in #Calhoun Co on a 3-hr delay Tue 1/16/18,,False,Tue Jan 16 10:01:36 +0000 2018,1,953205586690301952
2,WVDE Twitbot,"Near Shady Spring in #Raleigh Co: Bus 66, running 10 minutes late for high/middle school.",,False,Thu Feb 09 11:20:14 +0000 2017,1,829651114677174272
1,WVDE Twitbot,Burch Middle in #Mingo Co closed Fri 11/1/13 due to a power outage,,False,Fri Nov 01 12:50:01 +0000 2013,1,396257823438303234
64,WVDE Twitbot,UPDATE: All schools in #Kanawha Co now closed Tue 2/17/15 due to Inclement Weather code B,,False,Mon Feb 16 22:04:52 +0000 2015,104,567444527037030401
2,WVDE Twitbot,All schools in #Brooke Co on a 2-hr delay Wed 3/6/13,,False,Tue Mar 05 22:29:43 +0000 2013,10,309068233657421824
10,WVDE Twitbot,"All schools in #Preston Co on a 2-hr delay Tue 1/30/18 due to winter weather conditions Maintenance, mechanics, &amp; c… https://t.co/XOJWwg6heE",,False,Mon Jan 29 22:31:02 +0000 2018,3,958105230192840704
0,WVDE Twitbot,"Near Independence in #Raleigh Co: Bus 23, Stonevilla students will meet at Laurel Run at 7:50 for elementary.",,False,Thu Feb 05 11:58:39 +0000 2015,0,563305701087641600
9,WVDE Twitbot,All schools in #Morgan Co on a 2-hr delay Tue 2/4/14 code D,,False,Tue Feb 04 00:18:36 +0000 2014,12,430495570088566784
6,WVDE Twitbot,"All schools in #Wirt Co on a 2-hr delay Fri 1/24/14 All staff report by 9:00am, or as otherwise required.",,False,Thu Jan 23 21:29:56 +0000 2014,10,426466857134993408
22,WVDE Twitbot,All schools in #Marion Co closed Thu 1/23/14 due to Inclement Weather,,False,Wed Jan 22 20:39:53 +0000 2014,90,426091873711951872
3,WVDE Twitbot,"Near Independence in #Raleigh Co: Bus 217, Mitchels Ridge meet at bottom of hill at 8:45 for high/middle and 9:50 for elementary.",,False,Wed Jan 13 12:52:47 +0000 2016,0,687255976244854784
1,WVDE Twitbot,UPDATE: All schools in #Raleigh Co now on a 2-hr delay Wed 3/27/13 due to road conditions,,False,Wed Mar 27 08:51:14 +0000 2013,12,316834785727238146
12,WVDE Twitbot,1/2 All schools in #Clay Co closed Tue 1/7/14 due to current weather conditions,,False,Mon Jan 06 20:07:15 +0000 2014,26,420285454559506432
14,WVDE Twitbot,All schools in #Gilmer Co on a 2-hr delay Wed 1/27/16,,False,Tue Jan 26 21:39:10 +0000 2016,7,692099483811893248
5,WVDE Twitbot,All schools in #Pocahontas Co closing @ 2:15 Thu 1/29/15,,False,Thu Jan 29 17:53:51 +0000 2015,1,560858374347440128
0,WVDE Twitbot,UPDATE: All schools in #Marshall Co now on a 2-hr delay Fri 1/13/12,,False,Fri Jan 13 00:47:15 +0000 2012,0,157624717564583937
5,WVDE Twitbot,UPDATE: All schools in #Gilmer Co now closed Tue 2/9/16,,False,Tue Feb 09 11:33:21 +0000 2016,2,697020455199383553
3,WVDE Twitbot,Hampshire Senior High School in #Hampshire Co closed Tue 9/17/13 Due to Water Problems,,False,Tue Sep 17 12:06:15 +0000 2013,3,379939352635531264
0,WVDE Twitbot,All schools in #Pocahontas Co on a 2-hr delay Tue 2/26/13 due to freezing rain/snow,,False,Tue Feb 26 09:24:29 +0000 2013,4,306333907605921792
45,WVDE Twitbot,All schools in #Harrison Co closing 4 hrs early Wed 3/4/15 due to high water Dismissing at 11 am,,False,Wed Mar 04 15:07:32 +0000 2015,105,573137708882796544
123,WVDE Twitbot,All schools in #Wood Co closed Wed 1/7/15 Only 261 Day employees are to report for work.,,False,Wed Jan 07 02:18:28 +0000 2015,207,552650445790126080
1,WVDE Twitbot,All schools in #Upshur Co closed Fri 1/13/12,,False,Fri Jan 13 09:45:36 +0000 2012,2,157760194401665024
10,WVDE Twitbot,All schools in #Webster Co on a 3-hr delay Wed 12/13/17 due to weather conditions,,False,Tue Dec 12 22:30:40 +0000 2017,9,940710522873360385
5,WVDE Twitbot,"In #Raleigh Co: Bus 92, No morning high, middle, or elementary runs.

In #Raleigh Co: Bus 40, No morning high, middle, or elementary runs.",,False,Mon Mar 17 12:49:46 +0000 2014,0,445542509087690752
6,WVDE Twitbot,Kanawha: Bible Center School closed Fri 1/5/18 due to Extreme cold and sickness,,False,Fri Jan 05 00:30:24 +0000 2018,3,949075572185010176
2,WVDE Twitbot,All schools in #Raleigh Co on a 2-hr delay Mon 3/25/13 due to weather conditions,,False,Mon Mar 25 03:11:26 +0000 2013,25,316024498115735552
3,WVDE Twitbot,UPDATE: Greenbrier: Greenbrier Episcopal School now closed Mon 1/8/18 due to predicted weather and advisory,,False,Mon Jan 08 11:59:30 +0000 2018,0,950336154771099649
16,WVDE Twitbot,1/2 All schools in #Mercer Co on a 2-hr delay Wed 3/15/17 due to inclement weather conditions,,False,Tue Mar 14 21:26:27 +0000 2017,14,841762472860237824
0,WVDE Twitbot,All schools in #Summers Co on a 2-hr delay Fri 1/13/12,,False,Fri Jan 13 09:50:34 +0000 2012,0,157761447592591360
0,WVDE Twitbot,At 06:21am on Fri: New bus announcements posted for #Fayette Co at http://t.co/hkZp1izDN0,,False,Fri Apr 03 10:22:04 +0000 2015,0,583937505260675072
2,WVDE Twitbot,At 07:09am on Mon: New bus announcements posted for #Raleigh Co at http://t.co/yZWjhAZLJ1,,False,Mon Apr 06 11:09:51 +0000 2015,0,585036693515931648
24,WVDE Twitbot,All schools in #Putnam Co on a 2-hr delay Mon 2/10/14 due to Weather Conditions,,False,Mon Feb 10 10:22:49 +0000 2014,65,432821953095680000
1,WVDE Twitbot,2/2 Calhoun County School will be releasing at noon for scheduled professional development.,,False,Wed Aug 23 11:55:09 +0000 2017,1,900325536429420544
9,WVDE Twitbot,All schools in #Monongalia Co closed Wed 3/6/13,,False,Wed Mar 06 09:42:09 +0000 2013,56,309237454479708160
2,WVDE Twitbot,Lumberport Elementary School in #Harrison Co closed Fri 2/27/15 due to no water,,False,Fri Feb 27 10:47:11 +0000 2015,3,571260249124024321
5,WVDE Twitbot,All schools in #Gilmer Co on a 2-hr delay Fri 2/14/14,,False,Fri Feb 14 01:15:51 +0000 2014,7,434133853280538624
5,WVDE Twitbot,All schools in #Wirt Co on a 2-hr delay Mon 1/9/17 Scheduled Faculty Senate Meeting,,False,Mon Jan 09 01:52:15 +0000 2017,3,818274151190396928
50,WVDE Twitbot,All schools in #Monongalia Co closing 2 hrs early Wed 3/4/15,,False,Wed Mar 04 15:32:48 +0000 2015,76,573144065908326400
22,WVDE Twitbot,All schools in #Barbour Co on a 2-hr delay Wed 3/15/17 due to slick road conditions,,False,Wed Mar 15 00:02:04 +0000 2017,14,841801635286421504
24,WVDE Twitbot,All schools in #Taylor Co closed Fri 1/22/16,,False,Thu Jan 21 20:32:26 +0000 2016,24,690270752281608196
4,WVDE Twitbot,Weir Middle School in #Hancock Co closed Tue 2/3/15 due to Water Line Break,,False,Tue Feb 03 02:04:06 +0000 2015,1,562431301480103937
7,WVDE Twitbot,"Near Daniels Elementary in #Raleigh Co: Bus 66, running 10 minutes late for elementary.",,False,Thu May 07 11:27:18 +0000 2015,2,596275105640087552
0,WVDE Twitbot,Ruthlawn Elementary School in #Kanawha Co on a 2-hr delay Fri 2/14/14 code C,,False,Fri Feb 14 01:49:33 +0000 2014,0,434142336788869120
46,WVDE Twitbot,All schools in #Wood Co on a 2-hr delay Mon 1/12/15 Employees report according to standard 2 hour delay procedure.,,False,Mon Jan 12 10:22:04 +0000 2015,86,554584084543176704
15,WVDE Twitbot,UPDATE: All schools in #Wyoming Co now closed Mon 1/30/17 due to extreme weather,,False,Mon Jan 30 11:58:18 +0000 2017,29,826036815312338944
31,WVDE Twitbot,All schools in #Jackson Co closed Thu 2/19/15 code A,,False,Wed Feb 18 20:36:14 +0000 2015,57,568146998945320960
4,WVDE Twitbot,UPDATE: All schools in #Summers Co now closed Tue 2/9/16,,False,Tue Feb 09 11:41:19 +0000 2016,2,697022462253469696
0,WVDE Twitbot,UPDATE: All schools in #McDowell Co now closed Mon 3/25/13,,False,Mon Mar 25 10:46:34 +0000 2013,1,316139038123905025
3,WVDE Twitbot,"Near Liberty in #Raleigh Co: Bus 53, running 45 minutes late for high/middle school.",,False,Mon Jan 11 11:14:45 +0000 2016,2,686506526740201472
0,WVDE Twitbot,Elk Garden School in #Mineral Co closed Fri 11/2/12 due to water problems,,False,Thu Nov 01 23:38:37 +0000 2012,1,264149476447506432
2,WVDE Twitbot,UPDATE: All schools in #Gilmer Co now closed Mon 1/6/14,,False,Mon Jan 06 11:45:00 +0000 2014,10,420159059304542208
7,WVDE Twitbot,1/2 All schools in #Wirt Co closing 1 hr early Wed 3/4/15,,False,Wed Mar 04 18:51:48 +0000 2015,3,573194145067606017
0,WVDE Twitbot,All schools in #Barbour Co on a 2-hr delay Wed 11/7/12,,False,Wed Nov 07 02:56:43 +0000 2012,0,266011267695800320
8,WVDE Twitbot,All schools in #Boone Co on a 2-hr delay Wed 2/26/14 due to inclement weather,,False,Wed Feb 26 09:54:47 +0000 2014,16,438613103077371904
3,WVDE Twitbot,UPDATE: Monongalia: St. Francis Central Catholic School now closed Wed 2/10/16,,False,Wed Feb 10 11:30:58 +0000 2016,1,697382246114836482
176,WVDE Twitbot,All schools in #Kanawha Co closed Wed 1/17/18 due to Inclement Weather code B All 261 Day Employees Report on time.,,False,Tue Jan 16 23:05:39 +0000 2018,166,953402901896056833
8,WVDE Twitbot,All schools in #Jackson Co on a 2-hr delay Mon 12/9/13,,False,Mon Dec 09 01:08:59 +0000 2013,33,409852141814030336
0,WVDE Twitbot,Du Pont Middle School in #Kanawha Co on a 2-hr delay Thu 2/14/13,,False,Thu Feb 14 11:17:11 +0000 2013,0,302013614695538688
13,WVDE Twitbot,All schools in #Calhoun Co on a 3-hr delay Wed 1/13/16 due to Weather Conditions,,False,Wed Jan 13 00:33:32 +0000 2016,10,687069937584705536
7,WVDE Twitbot,All schools in #Pendleton Co on a 2-hr delay Thu 1/8/15,,False,Thu Jan 08 01:14:17 +0000 2015,7,552996678924779521
9,WVDE Twitbot,All schools in #Pocahontas Co closed Mon 12/9/13,,False,Sun Dec 08 18:24:26 +0000 2013,20,409750330868391937
13,WVDE Twitbot,All schools in #Monongalia Co closed Fri 1/5/18 Arctic Academy Day!,,False,Thu Jan 04 20:20:18 +0000 2018,7,949012632786399237
0,WVDE Twitbot,Pleasant Valley Elementary School in #Marion Co closing @ 9:30 Wed 2/29/12,,False,Wed Feb 29 15:25:57 +0000 2012,1,174878078626045952
8,WVDE Twitbot,UPDATE: All schools in #Wetzel Co now on a 2-hr delay Thu 2/13/14,,False,Thu Feb 13 10:25:58 +0000 2014,7,433909907583008768
0,WVDE Twitbot,Crichton Elementary in #Greenbrier Co on a 2-hr delay Tue 1/27/15,,False,Tue Jan 27 09:57:37 +0000 2015,0,560013750649233408
1,WVDE Twitbot,UPDATE: Greenbrier: Greenbrier Episcopal School now closed Wed 1/7/15 due to weather conditions,,False,Wed Jan 07 13:06:41 +0000 2015,1,552813574176116736
28,WVDE Twitbot,All schools in #Monroe Co on a 2-hr delay Wed 1/27/16,,False,Wed Jan 27 01:50:51 +0000 2016,15,692162822831247360
7,WVDE Twitbot,UPDATE: All schools in #Webster Co now closed Wed 2/26/14 due to Staff report on a 2 hr delay,,False,Wed Feb 26 12:08:37 +0000 2014,10,438646783695007744
0,WVDE Twitbot,At 07:15am on Wed: New bus announcements posted for #Fayette Co at http://t.co/0cFx134S,,False,Wed Jan 04 12:15:19 +0000 2012,1,154536382419845120
4,WVDE Twitbot,UPDATE: All schools in #Clay Co now closed Fri 2/1/13 due to weather conditions,,False,Fri Feb 01 10:48:57 +0000 2013,1,297295468529086464
26,WVDE Twitbot,All schools in #Harrison Co closed Thu 2/13/14,,False,Thu Feb 13 10:00:26 +0000 2014,74,433903482425208832
5,WVDE Twitbot,"Near Independence in #Raleigh Co: Bus 17, running 10 minutes late for high/middle school.",,False,Thu Jan 22 11:25:25 +0000 2015,1,558223905438334976
9,WVDE Twitbot,All schools in #Hardy Co on a 2-hr delay Thu 1/25/18,,False,Thu Jan 25 10:05:32 +0000 2018,0,956468069622312961
2,WVDE Twitbot,"Near Beckley in #Raleigh Co: Bus 61, running 20 minutes late fo high/middle school.",,False,Mon May 04 11:12:51 +0000 2015,1,595184307423059968
1,WVDE Twitbot,"Near Shady Spring in #Raleigh Co: Bus 66, Sub bus 169 running 10 minutes late for high/middle school.",,False,Tue Apr 22 10:20:42 +0000 2014,0,458550955941048320
5,WVDE Twitbot,Near Midland Trail in #Fayette Co: Bus #1191 No Sugar Creek run,,False,Fri Feb 12 10:31:04 +0000 2016,0,698091946749927424
18,WVDE Twitbot,All schools in #Boone Co closed Fri 2/20/15,,False,Thu Feb 19 21:51:08 +0000 2015,19,568528236205903872
4,WVDE Twitbot,All schools in #Raleigh Co closed Thu 1/17/13 due to the threat of bad weather,,False,Thu Jan 17 10:05:07 +0000 2013,27,291848617306755072
0,WVDE Twitbot,All schools in #McDowell Co closed Thu 1/17/13 due to inclement weather,,False,Thu Jan 17 10:20:38 +0000 2013,3,291852522606444546
6,WVDE Twitbot,All schools in #Logan Co on a 2-hr delay Tue 1/21/14,,False,Tue Jan 21 10:04:44 +0000 2014,14,425569644108599296
0,WVDE Twitbot,UPDATE: East Dale Elementary School in #Marion Co now closing @ 10:00 Fri 8/31/12 due to WATER LEAK,,False,Fri Aug 31 12:32:28 +0000 2012,1,241513788594089984
11,WVDE Twitbot,All schools in #Lincoln Co closing 4 hrs early Wed 3/4/15,,False,Wed Mar 04 13:30:19 +0000 2015,8,573113244019249155
1,WVDE Twitbot,Martin Elementary School in #Wood Co closed Tue 3/24/15 due to water main break No students or staff are to report.,,False,Tue Mar 24 09:41:48 +0000 2015,3,580303492503511040
13,WVDE Twitbot,All schools in #Wayne Co closed Wed 1/29/14 due to Extreme Cold,,False,Wed Jan 29 00:49:06 +0000 2014,19,428328919289171968
7,WVDE Twitbot,UPDATE: All schools in #Taylor Co now on a 2-hr delay Thu 2/8/18,,False,Thu Feb 08 09:49:11 +0000 2018,4,961537383777951744
8,WVDE Twitbot,All schools in #Grant Co on a 2-hr delay Fri 12/16/16 due to extreme cold temperatures,,False,Fri Dec 16 01:45:10 +0000 2016,6,809575059601969153
32,WVDE Twitbot,All schools in #Cabell Co closed Mon 1/6/14 due to inclement weather code orange,,False,Mon Jan 06 10:25:36 +0000 2014,59,420139076507811840
4,WVDE Twitbot,1/2 All schools in #Hampshire Co on a 2-hr delay Wed 1/11/17 due to icy secondary roads,,False,Wed Jan 11 10:04:22 +0000 2017,4,819122773121495040
21,WVDE Twitbot,All schools in #Jefferson Co closed Tue 1/27/15 due to snow,,False,Tue Jan 27 09:29:21 +0000 2015,30,560006638955151360
8,WVDE Twitbot,Putnam: Calvary Baptist Academy closed Wed 1/17/18,,False,Tue Jan 16 23:26:24 +0000 2018,4,953408122537857024
0,WVDE Twitbot,"Near WWHS in #Raleigh Co: Bus 10, Sub bus 174 running 45 minutes late for high/ middle school.",,False,Fri May 23 10:55:32 +0000 2014,1,469793749040910336
7,WVDE Twitbot,UPDATE: All schools in #Marshall Co now closed Tue 1/21/14,,False,Tue Jan 21 12:03:17 +0000 2014,23,425599477823442944
8,WVDE Twitbot,All schools in #Greenbrier Co closed Tue 12/10/13 due to Weather conditions,,False,Tue Dec 10 09:59:23 +0000 2013,26,410348006739693568
12,WVDE Twitbot,UPDATE: All schools in #Taylor Co now closed Wed 2/10/16,,False,Wed Feb 10 10:40:04 +0000 2016,11,697369434223222784
1,WVDE Twitbot,UPDATE: All schools in #Barbour Co now closed Mon 2/4/13 due to inclement weather and road conditions,,False,Mon Feb 04 01:17:50 +0000 2013,8,298238904757276672
0,WVDE Twitbot,"All schools in #Barbour Co closed Thu 11/1/12 Lack of Electricity, Water, &amp; Inclement Weather #WVSandy",,False,Wed Oct 31 21:37:44 +0000 2012,10,263756667097870337
17,WVDE Twitbot,All schools in #Randolph Co on a 2-hr delay Tue 2/24/15,,False,Mon Feb 23 22:24:18 +0000 2015,21,569986131896479744
22,WVDE Twitbot,All schools in #Randolph Co on a 2-hr delay Wed 12/13/17,,False,Wed Dec 13 01:18:59 +0000 2017,19,940752881367601154
22,WVDE Twitbot,All schools in #Marshall Co on a 2-hr delay Tue 1/16/18,,False,Mon Jan 15 21:12:42 +0000 2018,16,953012086866698243
3,WVDE Twitbot,All schools in #Wetzel Co on a 2-hr delay Wed 1/23/13,,False,Tue Jan 22 20:17:18 +0000 2013,3,293814617522704384
1,WVDE Twitbot,Elk Garden School in #Mineral Co on a 2-hr delay Tue 12/23/14 due to icy conditions,,False,Tue Dec 23 10:21:00 +0000 2014,5,547336062075695104
5,WVDE Twitbot,All schools in #Jackson Co on a 2-hr delay Tue 2/16/16,,False,Tue Feb 16 09:47:22 +0000 2016,0,699530497974788096
10,WVDE Twitbot,Westside High School in #Wyoming Co closing @ 12:00 Wed 1/20/16 due to Weather,,False,Wed Jan 20 14:24:26 +0000 2016,9,689815752082329600
39,WVDE Twitbot,"All schools in #Putnam Co on a 2-hr delay Wed 1/8/14 due to weather conditions.  All central office employees report at the regular time,",,False,Tue Jan 07 22:08:58 +0000 2014,139,420678475008471040
9,WVDE Twitbot,All schools in #Mineral Co on a 2-hr delay Tue 2/24/15 due to cold temperatures,,False,Tue Feb 24 10:00:54 +0000 2015,15,570161437324255232
3,WVDE Twitbot,All schools in #Grant Co closed Mon 12/9/13 due to inclement weather,,False,Sun Dec 08 22:28:32 +0000 2013,13,409811762293137408
20,WVDE Twitbot,All schools in #Kanawha Co on a 2-hr delay Wed 2/26/14 due to winter road conditions code C,,False,Wed Feb 26 09:55:16 +0000 2014,76,438613226830327808
1,WVDE Twitbot,UPDATE: All schools in #Greenbrier Co now on a 2-hr delay Fri 2/22/13 due to Weather conditions,,False,Fri Feb 22 09:55:05 +0000 2013,6,304892054264242177
0,WVDE Twitbot,All schools in #Hampshire Co closed Wed 3/6/13 due to weather,,False,Wed Mar 06 01:15:00 +0000 2013,18,309109829488746496
26,WVDE Twitbot,All schools in #Raleigh Co closing 4 hrs early Wed 3/4/15 due to high water,,False,Wed Mar 04 13:33:37 +0000 2015,67,573114071047905280
6,WVDE Twitbot,West Milford Elementary School in #Harrison Co closed Tue 2/24/15 due to no power,,False,Tue Feb 24 13:37:00 +0000 2015,3,570215819453571072
2,WVDE Twitbot,Dingess Elementary School in #Mingo Co closing @ 12:00 Thu 1/5/17 due to inclement weather,,False,Thu Jan 05 16:16:41 +0000 2017,1,817042145139916800
